film,filmLabel,genreLabel,countryLabel,duration
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,комедийный фильм,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,приключенческий фильм,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,бадди-муви,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,музыкальный фильм,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,семейный фильм,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,детский фильм,США,78
http://www.wikidata.org/entity/Q869993,Каникулы Гуфи,фильм о взрослении,США,78
http://www.wikidata.org/entity/Q873598,Феи: Потерянное сокровище,сказка,США,81
http://www.wikidata.org/entity/Q873598,Феи: Потерянное сокровище,фэнтезийный фильм,США,81
http://www.wikidata.org/entity/Q873598,Феи: Потерянное сокровище,приключенческий фильм,США,81
http://www.wikidata.org/entity/Q873598,Феи: Потерянное сокровище,семейный фильм,США,81
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,фэнтезийный фильм,Бельгия,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,комедийный фильм,Бельгия,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,приключенческий фильм,Бельгия,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,семейный фильм,Бельгия,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,фэнтезийный фильм,Франция,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,комедийный фильм,Франция,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,приключенческий фильм,Франция,80
http://www.wikidata.org/entity/Q876747,Правдивая история кота в сапогах,семейный фильм,Франция,80
http://www.wikidata.org/entity/Q878626,Q878626,комедийный фильм,Германия,78
http://www.wikidata.org/entity/Q878626,Q878626,приключенческий фильм,Германия,78
http://www.wikidata.org/entity/Q878626,Q878626,пиратский фильм,Германия,78
http://www.wikidata.org/entity/Q878626,Q878626,детский фильм,Германия,78
http://www.wikidata.org/entity/Q885148,Кровавый чай и красная ниточка,кантри,США,71
http://www.wikidata.org/entity/Q885148,Кровавый чай и красная ниточка,фэнтезийный фильм,США,71
http://www.wikidata.org/entity/Q885148,Кровавый чай и красная ниточка,народная музыка,США,71
http://www.wikidata.org/entity/Q885148,Кровавый чай и красная ниточка,независимый кинематограф,США,71
http://www.wikidata.org/entity/Q888136,Сказание о принцессе Кагуя,драматический фильм,Япония,137
http://www.wikidata.org/entity/Q888136,Сказание о принцессе Кагуя,фэнтезийный фильм,Япония,137
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,научно-фантастический фильм,Япония,68
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,музыкальный фильм,Япония,68
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,приключенческая манга или анимация,Япония,68
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,научно-фантастический фильм,Франция,68
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,музыкальный фильм,Франция,68
http://www.wikidata.org/entity/Q901145,Интерстелла 5555: и5тория 5екретной 5олнечной 5истемы,приключенческая манга или анимация,Франция,68
http://www.wikidata.org/entity/Q901302,Q901302,фэнтезийный фильм,Венгрия,79
http://www.wikidata.org/entity/Q903821,Шевели ластами 2,приключенческий фильм,Бельгия,92
